Id,Time
1347,519
308,520
1348,520
307,521
1349,521
306,522
1350,522
305,523
1351,523
304,524
1352,524
303,525
1353,525
302,526
1354,526
301,527
1355,527
300,528
1356,528
299,529
1357,529
298,530
1358,530
297,531
1359,531
296,532
1360,532
295,533
1361,533
294,534
1362,534
293,535
1363,535
292,536
1364,536
291,537
1365,537
290,538
1366,538
289,539
1367,539
288,540
1368,540
287,541
1369,541
286,542
1370,542
285,543
1371,543
284,544
1372,544
283,545
1373,545
282,546
1374,546
281,547
1375,547
280,548
1376,548
279,549
1377,549
278,550
1378,550
277,551
1379,551
276,552
1380,552
275,553
1381,553
274,554
1382,554
273,555
1383,555
272,556
1384,556
271,557
1385,557
270,558
1386,558
269,559
1387,559
268,560
1388,560
267,561
1389,561
266,562
1390,562
265,563
1391,563
264,564
1392,564
263,565
1393,565
262,566
1394,566
261,567
1395,567
260,568
1396,568
259,569
1397,569
258,570
1398,570
257,571
1399,571
256,572
1400,572
255,573
1401,573
254,574
1402,574
253,575
1403,575
252,576
1404,576
251,577
1405,577
250,578
1406,578
249,579
1407,579
248,580
1408,580
247,581
1409,581
246,582
1410,582
245,583
1411,583
244,584
1412,584
243,585
1413,585
242,586
1414,586
241,587
1415,587
240,588
1416,588
239,589
1417,589
238,590
1418,590
237,591
1419,591
236,592
1420,592
235,593
1421,593
234,594
1422,594
233,595
1423,595
232,596
1424,596
231,597
1425,597
230,598
1426,598
229,599
1427,599
228,600
1428,600
227,601
1429,601
226,602
1430,602
225,603
1431,603
224,604
1432,604
223,605
1433,605
222,606
1434,606
221,607
1435,607
220,608
1436,608
219,609
1437,609
218,610
1438,610
217,611
1439,611
216,612
1440,612
215,613
1441,613
214,614
1442,614
213,615
1443,615
212,616
1444,616
211,617
1445,617
210,618
1446,618
209,619
1447,619
208,620
1448,620
207,621
1449,621
206,622
1450,622
205,623
1451,623
204,624
1452,624
203,625
1453,625
202,626
1454,626
201,627
1455,627
200,628
1456,628
199,629
1457,629
198,630
1458,630
197,631
1459,631
196,632
1460,632
195,633
1461,633
194,634
1462,634
193,635
1463,635
192,636
1464,636
191,637
1465,637
190,638
1466,638
189,639
1467,639
188,640
1468,640
187,641
1469,641
186,642
1470,642
185,643
1471,643
184,644
1472,644
183,645
182,646
181,647
180,648
179,649
178,650
177,651
176,652
175,653
174,654
173,655
172,656
171,657
170,658
169,659
168,660
167,661
166,662
165,663
164,664
163,665
162,666
161,667
160,668
159,669
158,670
157,671
156,672
155,673
154,674
153,675
152,676
151,677
150,678
149,679
148,680
147,681
146,682
145,683
144,684
143,685
142,686
141,687
140,688
139,689
138,690
137,691
136,692
135,693
134,694
133,695
132,696
131,697
130,698
129,699
128,700
127,701
126,702
125,703
124,704
123,705
122,706
121,707
120,708
119,709
118,710
117,711
116,712
115,713
114,714
113,715
112,716
111,717
110,718
109,719
108,720
107,721
106,722
105,723
104,724
103,725
102,726
101,727
100,728
99,729
98,730
97,731
96,732
95,733
94,734
93,735
92,736
91,737
90,738
89,739
88,740
87,741
86,742
85,743
84,744
83,745
82,746
81,747
80,748
79,749
78,750
77,751
76,752
75,753
74,754
73,755
72,756
71,757
70,758
69,759
68,760
67,761
66,762
65,763
64,764
63,765
62,766
61,767
60,768
59,769
58,770
57,771
56,772
55,773
54,774
53,775
52,776
51,777
50,778
49,779
48,780
47,781
46,782
45,783
44,784
43,785
42,786
41,787
40,788
39,789
38,790
37,791
36,792
35,793
34,794
33,795
32,796
31,797
30,798
29,799
28,800
27,801
26,802
25,803
24,804
23,805
22,806
21,807
20,808
19,809
18,810
17,811
16,812
15,813
14,814
13,815
12,816
11,817
10,818
9,819
8,820
7,821
6,822
5,823
4,824
3,825
2,826
1,827
