Id,Time
508,1
294,1
707,1
717,1
766,1
615,1
317,1
425,1
157,1
159,1
125,1
545,1
173,1
607,1
387,1
391,1
50,1
51,1
265,1
268,1
410,1
411,1
377,1
379,1
654,1
612,1
608,1
596,1
437,1
235,1
360,1
359,1
714,1
39,1
333,1
450,1
451,1
185,1
166,1
167,1
582,1
177,1
701,1
480,1
479,1
8,1
622,1
677,1
595,1
665,1
538,1
207,1
658,1
601,1
238,1
210,1
212,1
482,1
224,1
221,1
756,1
718,1
75,1
135,1
281,1
311,1
105,1
108,1
245,1
737,1
685,1
686,1
112,1
546,1
316,1
310,1
507,1
731,1
732,1
498,1
390,1
433,1
435,1
95,1
297,1
300,1
195,1
694,1
199,1
113,1
78,1
215,1
24,1
33,1
55,1
329,1
332,1
632,1
602,1
2,1
101,1
102,1
103,1
180,1
553,1
554,1
597,1
558,1
28,1
646,1
326,1
628,1
287,1
165,1
278,1
203,1
289,1
151,1
625,1
237,1
744,1
193,1
201,1
723,1
729,1
421,1
422,1
580,1
453,1
455,1
728,1
684,1
531,1
641,1
591,1
432,1
430,1
695,1
81,1
618,1
284,1
635,1
36,1
31,1
465,1
468,1
530,1
400,1
586,1
415,1
630,1
98,1
348,1
79,1
139,1
48,1
45,1
65,1
66,1
30,1
200,1
712,1
472,1
617,1
405,1
406,1
536,1
506,1
533,1
613,1
590,1
214,1
29,1
456,1
474,1
475,1
476,1
683,1
96,1
678,1
376,1
373,1
759,1
463,1
705,1
53,1
356,1
296,1
439,1
604,1
758,1
740,1
119,1
491,2
492,2
711,2
738,2
140,2
117,2
347,2
532,2
761,2
763,2
41,2
149,2
217,2
219,2
202,2
80,2
768,2
765,2
616,2
385,2
388,2
14,2
656,2
655,2
621,2
414,2
623,2
668,2
481,2
73,2
76,2
64,2
56,2
1,2
4,2
627,2
423,2
466,2
397,2
399,2
413,2
99,2
346,2
16,2
63,2
709,2
403,2
13,3
62,3
402,3
404,3
